epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,343.967,0.21794,0.1858,0.84372,0.98351,0.98816,0.995,0.96594,0.26937,0.2091,0.8175,0.000152574,0.000152574,0.000152574
376,344.879,0.20747,0.18421,0.83556,0.98083,0.98814,0.995,0.97283,0.27576,0.20695,0.81965,0.00015141,0.00015141,0.00015141
377,345.796,0.20834,0.18905,0.84748,0.98069,0.98816,0.995,0.96526,0.27401,0.20007,0.82029,0.000150246,0.000150246,0.000150246
378,346.713,0.21421,0.18678,0.84354,0.983,0.98816,0.995,0.97433,0.27208,0.20505,0.81959,0.000149082,0.000149082,0.000149082
379,347.631,0.20713,0.18701,0.83448,0.98427,0.98718,0.98897,0.96801,0.26917,0.20643,0.81772,0.000147917,0.000147917,0.000147917
380,348.542,0.20279,0.18103,0.83703,0.9852,0.98805,0.995,0.96932,0.27108,0.2023,0.81794,0.000146753,0.000146753,0.000146753
381,349.451,0.20893,0.18963,0.83434,0.98297,0.98718,0.98897,0.96962,0.26782,0.22097,0.81731,0.000145589,0.000145589,0.000145589
382,350.361,0.20514,0.18287,0.8335,0.98283,0.98718,0.98897,0.96828,0.27172,0.25214,0.81841,0.000144425,0.000144425,0.000144425
383,351.278,0.21506,0.19401,0.84983,0.98155,0.98718,0.98897,0.96973,0.26989,0.25446,0.81526,0.00014326,0.00014326,0.00014326
384,352.195,0.20642,0.18482,0.83701,0.98103,0.98718,0.98897,0.96015,0.27017,0.26024,0.81434,0.000142096,0.000142096,0.000142096
385,353.104,0.21121,0.18507,0.83059,0.98323,0.98718,0.98897,0.9621,0.27038,0.2627,0.81596,0.000140932,0.000140932,0.000140932
386,354.024,0.20575,0.1783,0.82826,0.98437,0.98718,0.98897,0.96898,0.26913,0.25176,0.81829,0.000139768,0.000139768,0.000139768
387,354.939,0.20788,0.18261,0.83826,0.98316,0.98718,0.98897,0.96404,0.27611,0.24225,0.82083,0.000138603,0.000138603,0.000138603
388,355.853,0.21335,0.18251,0.8372,0.97982,0.98718,0.98897,0.96099,0.27488,0.23133,0.821,0.000137439,0.000137439,0.000137439
389,356.768,0.20858,0.18579,0.84354,0.98311,0.98718,0.98721,0.97049,0.27406,0.23628,0.82123,0.000136275,0.000136275,0.000136275
390,357.684,0.20827,0.18355,0.84737,0.97993,0.98718,0.98347,0.96601,0.2675,0.23133,0.81953,0.000135111,0.000135111,0.000135111
391,358.604,0.20683,0.17972,0.83678,0.98097,0.98718,0.98534,0.96455,0.27071,0.23017,0.82034,0.000133946,0.000133946,0.000133946
392,359.521,0.2138,0.18832,0.84127,0.98215,0.98718,0.98721,0.96605,0.26796,0.2233,0.81718,0.000132782,0.000132782,0.000132782
393,360.44,0.20462,0.17911,0.83592,0.98251,0.98718,0.98897,0.97085,0.26535,0.22126,0.81302,0.000131618,0.000131618,0.000131618
394,361.357,0.21051,0.19349,0.84135,0.98203,0.98718,0.98897,0.9711,0.26497,0.21977,0.81021,0.000130454,0.000130454,0.000130454
395,362.267,0.21683,0.19999,0.84034,0.98125,0.98718,0.98897,0.97194,0.26355,0.21299,0.80911,0.000129289,0.000129289,0.000129289
396,363.178,0.2027,0.18177,0.82741,0.9809,0.98718,0.98897,0.96494,0.25875,0.21755,0.80864,0.000128125,0.000128125,0.000128125
397,364.086,0.1985,0.17268,0.83448,0.98077,0.98718,0.98897,0.9673,0.2594,0.21333,0.80892,0.000126961,0.000126961,0.000126961
398,365.002,0.18874,0.1706,0.83656,0.98081,0.98718,0.98897,0.96856,0.25868,0.21213,0.80955,0.000125797,0.000125797,0.000125797
399,365.914,0.19633,0.18083,0.8338,0.98293,0.98718,0.98897,0.96872,0.25596,0.21017,0.80893,0.000124632,0.000124632,0.000124632
400,366.827,0.19015,0.17478,0.8491,0.98523,0.98718,0.98897,0.96533,0.25948,0.21447,0.81038,0.000123468,0.000123468,0.000123468
401,367.74,0.20409,0.1778,0.83092,0.98532,0.98718,0.98897,0.96657,0.26236,0.2173,0.80923,0.000122304,0.000122304,0.000122304
402,368.648,0.19933,0.17808,0.83598,0.98319,0.98718,0.98897,0.96585,0.26582,0.22005,0.81313,0.00012114,0.00012114,0.00012114
403,369.564,0.20213,0.17919,0.83317,0.9832,0.98718,0.98897,0.95698,0.27403,0.2239,0.81654,0.000119976,0.000119976,0.000119976
404,370.478,0.20583,0.17763,0.83689,0.98331,0.98718,0.98897,0.96385,0.26431,0.22887,0.81448,0.000118811,0.000118811,0.000118811
405,371.392,0.20592,0.17825,0.84416,0.98187,0.98718,0.98721,0.95927,0.26517,0.23846,0.81101,0.000117647,0.000117647,0.000117647
406,372.305,0.19629,0.17113,0.83552,0.98001,0.98718,0.98721,0.9688,0.26255,0.23258,0.81197,0.000116483,0.000116483,0.000116483
407,373.214,0.19731,0.17967,0.83477,0.98039,0.98718,0.98721,0.96442,0.26701,0.21848,0.81437,0.000115319,0.000115319,0.000115319
408,374.123,0.21019,0.17999,0.84103,0.98332,0.98718,0.98721,0.95548,0.26844,0.2199,0.81756,0.000114154,0.000114154,0.000114154
409,375.031,0.18778,0.17896,0.83039,0.98329,0.98718,0.98721,0.95954,0.27137,0.21914,0.81643,0.00011299,0.00011299,0.00011299
410,375.951,0.21935,0.18336,0.85523,0.98325,0.98718,0.98721,0.95683,0.27225,0.2128,0.81355,0.000111826,0.000111826,0.000111826
411,376.868,0.19903,0.17848,0.83342,0.98294,0.98718,0.98721,0.95304,0.26891,0.21147,0.81326,0.000110662,0.000110662,0.000110662
412,377.791,0.21091,0.18568,0.83216,0.9834,0.98718,0.98721,0.95996,0.27086,0.21078,0.81424,0.000109497,0.000109497,0.000109497
413,378.704,0.19201,0.17661,0.84019,0.98266,0.98718,0.98721,0.96122,0.26803,0.20727,0.81441,0.000108333,0.000108333,0.000108333
414,379.613,0.1934,0.18192,0.83987,0.98177,0.98718,0.98721,0.96871,0.26925,0.20571,0.81336,0.000107169,0.000107169,0.000107169
415,380.521,0.1905,0.17099,0.82836,0.98203,0.9883,0.995,0.97406,0.26883,0.2043,0.81509,0.000106005,0.000106005,0.000106005
416,381.437,0.18554,0.17312,0.82808,0.98216,0.98823,0.995,0.97229,0.26437,0.20294,0.81456,0.00010484,0.00010484,0.00010484
417,382.355,0.20105,0.18909,0.84069,0.97989,0.98718,0.98897,0.96569,0.26367,0.19969,0.81544,0.000103676,0.000103676,0.000103676
418,383.269,0.17665,0.15789,0.83016,0.98166,0.98718,0.98897,0.96803,0.26267,0.20476,0.81579,0.000102512,0.000102512,0.000102512
419,384.184,0.20409,0.17363,0.83484,0.97813,0.98718,0.98897,0.96649,0.26289,0.20417,0.81538,0.000101348,0.000101348,0.000101348
420,385.095,0.19021,0.16908,0.84205,0.9799,0.98718,0.98897,0.96407,0.26491,0.21164,0.81436,0.000100183,0.000100183,0.000100183
421,386.008,0.1854,0.17089,0.82456,0.97767,0.98718,0.98897,0.97034,0.26526,0.21695,0.81434,9.90192e-05,9.90192e-05,9.90192e-05
422,386.922,0.19358,0.16886,0.83859,0.9794,0.98718,0.98897,0.9663,0.26603,0.21951,0.81554,9.7855e-05,9.7855e-05,9.7855e-05
423,387.839,0.20719,0.17983,0.84396,0.98052,0.98718,0.98897,0.96421,0.26139,0.2243,0.81692,9.66907e-05,9.66907e-05,9.66907e-05
424,388.753,0.19174,0.16827,0.84039,0.97931,0.98718,0.98897,0.96337,0.26442,0.22335,0.81578,9.55265e-05,9.55265e-05,9.55265e-05
425,389.67,0.19552,0.17751,0.8444,0.97988,0.98718,0.98897,0.96201,0.25756,0.22166,0.81613,9.43622e-05,9.43622e-05,9.43622e-05
426,390.584,0.18882,0.16807,0.83941,0.97927,0.98718,0.98897,0.96283,0.26452,0.21775,0.81589,9.3198e-05,9.3198e-05,9.3198e-05
427,391.499,0.19149,0.16736,0.83316,0.98045,0.98718,0.98897,0.96469,0.26147,0.21617,0.81587,9.20338e-05,9.20338e-05,9.20338e-05
428,392.415,0.18044,0.16376,0.82871,0.97977,0.98718,0.98897,0.96659,0.26582,0.21705,0.8164,9.08695e-05,9.08695e-05,9.08695e-05
429,393.325,0.20218,0.18365,0.83746,0.98056,0.98718,0.98897,0.96456,0.26762,0.22079,0.81765,8.97053e-05,8.97053e-05,8.97053e-05
430,394.233,0.19453,0.16885,0.83362,0.97949,0.98718,0.98897,0.95177,0.26746,0.21695,0.8204,8.8541e-05,8.8541e-05,8.8541e-05
431,395.141,0.19348,0.17502,0.84336,0.97807,0.98718,0.98897,0.96027,0.26972,0.21895,0.82175,8.73768e-05,8.73768e-05,8.73768e-05
432,396.051,0.1937,0.17075,0.84186,0.98147,0.98718,0.98897,0.9577,0.26915,0.2182,0.82221,8.62126e-05,8.62126e-05,8.62126e-05
433,396.969,0.18361,0.16698,0.83538,0.98493,0.98718,0.98897,0.96027,0.27003,0.21886,0.82066,8.50483e-05,8.50483e-05,8.50483e-05
434,397.885,0.18685,0.1689,0.84195,0.98487,0.98718,0.98897,0.96205,0.26998,0.22344,0.81939,8.38841e-05,8.38841e-05,8.38841e-05
